trade_date,open,high,low,close,pre_close,change,pct_chg,volume,amount,circ_mv,dv_ratio,dv_ttm,float_share,free_share,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,turnover_rate,turnover_rate_f,volume_ratio,buy_elg_amount,buy_elg_vol,buy_lg_amount,buy_lg_vol,buy_md_amount,buy_md_vol,buy_sm_amount,buy_sm_vol,net_mf_amount,net_mf_vol,sell_elg_amount,sell_elg_vol,sell_lg_amount,sell_lg_vol,sell_md_amount,sell_md_vol,sell_sm_amount,sell_sm_vol
20150105,9.82,10.28,9.8,10.26,9.87,0.39,3.95,213068.41,214643.042,860502.6972,2.92,2.92,83869.6586,52849.68,2.1465,34.2587,30.5978,2.9903,2.6206,929244.6972,90569.6586,2.5405,4.0316,1.08,1443.1,14176,6141.87,60944,8184.78,81363,5694.53,56586,1334.89,13068,1060.73,10524,5840.87,58006,8244.88,81864,6317.81,62674
20150106,10.25,10.3,10.03,10.14,10.26,-0.12,-1.17,165740.28,168170.425,850438.3382,2.96,2.96,83869.6586,52849.68,2.1214,33.858,30.2399,2.9554,2.59,918376.3382,90569.6586,1.9762,3.1361,0.81,423.79,4181,3706.77,36526,7604.01,74929,5082.45,50105,-848.99,-8435,1378.66,13574,5475.12,54047,6227.1,61322,3736.14,36797
20150107,10.13,10.28,10.08,10.26,10.14,0.12,1.18,139496.25,142223.949,860502.6972,2.92,2.92,83869.6586,52849.68,2.1465,34.2587,30.5978,2.9903,2.6206,929244.6972,90569.6586,1.6633,2.6395,0.7,878.52,8625,4088.37,40067,5229.23,51299,4021.12,39456,-655.63,-6507,5.43,53,3877.82,38081,5835.17,57220,4498.81,44092
20150108,10.27,10.28,10.05,10.1,10.26,-0.16,-1.56,115807.3,117409.442,847083.5519,2.97,2.97,83869.6586,52849.68,2.113,33.7245,30.1206,2.9437,2.5798,914753.5519,90569.6586,1.3808,2.1913,0.63,443.38,4371,3665.77,36151,4463.59,44029,3167.18,31247,-201.75,-2045,682.89,6732,3604.22,35571,4518.88,44565,2933.92,28929
20150109,10.07,10.22,9.98,10.0,10.1,-0.1,-0.99,120901.09,122517.489,838696.586,3.0,3.0,83869.6586,52849.68,2.0921,33.3906,29.8224,2.9145,2.5542,905696.586,90569.6586,1.4415,2.2876,0.74,1636.79,16096,3857.88,38034,3855.66,38075,2901.41,28696,-719.72,-7166,718.01,7080,4066.47,40116,4608.59,45478,2858.66,28228
20150112,9.93,9.93,9.44,9.58,10.0,-0.42,-4.2,163220.37,157308.946,803471.3294,3.13,3.13,83869.6586,52849.68,2.0042,31.9882,28.5698,2.7921,2.4469,867657.3294,90569.6586,1.9461,3.0884,1.08,357.29,3700,2739.63,28452,6607.76,68559,6026.18,62509,-2292.8,-23824,1924.26,20061,4618.68,47869,5559.54,57657,3628.37,37633
20150113,9.63,9.78,9.58,9.66,9.58,0.08,0.84,101583.82,97969.663,810180.9021,3.11,3.11,83869.6586,52849.68,2.0209,32.2553,28.8084,2.8155,2.4674,874902.9021,90569.6586,1.2112,1.9221,0.72,212.4,2203,2441.85,25329,4125.89,42769,3016.81,31282,135.31,1324,270.79,2816,2968.06,30808,3889.24,40305,2668.87,27655
20150114,9.65,9.68,9.44,9.53,9.66,-0.13,-1.35,91710.72,87561.721,799277.8465,3.15,3.15,83869.6586,52849.68,1.9937,31.8212,28.4207,2.7776,2.4342,863128.8465,90569.6586,1.0935,1.7353,0.72,165.2,1718,1747.24,18305,3799.56,39796,3044.16,31892,-1073.59,-11278,555.96,5818,2430.06,25482,3580.48,37483,2189.64,22927
20150115,9.53,9.71,9.5,9.7,9.53,0.17,1.78,114230.3,109581.057,813535.6884,3.09,3.09,83869.6586,52849.68,2.0293,32.3889,28.9277,2.8271,2.4776,878525.6884,90569.6586,1.362,2.1614,0.96,1249.78,12997,2983.14,31076,4088.31,42650,2634.92,27488,2387.36,24794,2875.53,29956,2532.08,26439,3240.01,33767,2308.54,24048
20150116,9.7,9.75,9.63,9.7,9.7,0.0,0.0,113340.29,109735.01,813535.6884,3.09,3.09,83869.6586,52849.68,2.0293,32.3889,28.9277,2.8271,2.4776,878525.6884,90569.6586,1.3514,2.1446,0.96,161.59,1672,3558.57,36745,4242.36,43821,3010.95,31103,-1651.65,-17135,1899.9,19650,3073.84,31746,3607.1,37244,2392.65,24700
