trade_date,open,high,low,close,pre_close,change,pct_chg,volume,amount,circ_mv,dv_ratio,dv_ttm,float_share,free_share,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,turnover_rate,turnover_rate_f,volume_ratio,buy_elg_amount,buy_elg_vol,buy_lg_amount,buy_lg_vol,buy_md_amount,buy_md_vol,buy_sm_amount,buy_sm_vol,net_mf_amount,net_mf_vol,sell_elg_amount,sell_elg_vol,sell_lg_amount,sell_lg_vol,sell_md_amount,sell_md_vol,sell_sm_amount,sell_sm_vol
20150105,15.71,16.25,15.59,16.15,15.8,0.35,2.22,51178.93,81658.3953,621691.343,3.81,3.81,38494.82,11483.524,3.5248,22.4281,19.5151,3.2795,3.0479,707993.39,43838.6,1.3295,4.4567,1.05,172.46,1065,2263.62,14150,2757.98,17285,2971.73,18679,981.12,6073,15.07,93,1696.9,10635,3477.02,21787,2976.8,18663
20150106,16.0,16.55,15.9,16.51,16.15,0.36,2.23,61750.14,100442.7456,635549.4782,3.73,3.73,38494.82,11483.524,3.6034,22.928,19.9501,3.3527,3.1158,723775.286,43838.6,1.6041,5.3773,1.28,385.98,2341,2296.8,14099,2876.44,17701,4485.02,27609,1863.03,11377,169.3,1047,2353.82,14468,3820.19,23481,3700.93,22754
20150107,16.3,16.61,16.2,16.45,16.51,-0.06,-0.36,28652.53,47035.2357,633239.789,3.74,3.74,38494.82,11483.524,3.5903,22.8447,19.8776,3.3405,3.1045,721144.97,43838.6,0.7443,2.4951,0.58,0.0,0,1256.78,7652,1688.05,10278,1758.67,10723,-0.41,-17,0.0,0,1025.36,6251,2125.6,12944,1552.54,9458
20150108,16.46,16.55,15.96,16.43,16.45,-0.02,-0.12,34006.11,55265.2769,632469.8926,3.75,3.75,38494.82,11483.524,3.5859,22.8169,19.8534,3.3364,3.1007,720268.198,43838.6,0.8834,2.9613,0.73,522.03,3190,1436.73,8834,1593.13,9802,1974.61,12180,800.82,4868,125.93,766,1251.97,7730,2408.73,14811,1739.88,10699
20150109,16.26,17.22,16.22,16.8,16.43,0.37,2.25,55579.59,93852.6678,646712.976,3.66,3.66,38494.82,11483.524,3.6667,23.3307,20.3005,3.4115,3.1705,736488.48,43838.6,1.4438,4.8399,1.19,445.75,2635,2365.5,14014,3376.77,20011,3197.22,18920,1880.83,11140,0.0,0,1264.79,7459,4348.77,25766,3771.68,22355
20150112,16.76,17.11,16.53,17.09,16.8,0.29,1.73,27419.11,46021.6233,657876.4738,3.6,3.6,38494.82,11483.524,3.7299,23.7335,20.6509,3.4704,3.2253,749201.674,43838.6,0.7123,2.3877,0.59,0.0,0,896.27,5330,2025.1,12057,1680.76,10032,230.39,1336,0.0,0,679.72,4050,2239.31,13339,1683.1,10030
20150113,17.1,17.75,17.05,17.6,17.09,0.51,2.98,50286.67,87894.1786,677508.832,3.5,3.5,38494.82,11483.524,3.8413,24.4417,21.2672,3.574,3.3215,771559.36,43838.6,1.3063,4.379,1.21,139.53,797,2890.09,16518,2699.98,15434,3059.79,17537,296.64,1700,334.49,1910,1826.21,10439,3427.8,19602,3200.89,18336
20150114,17.68,18.19,16.81,16.95,17.6,-0.65,-3.69,61590.1,108120.9063,652487.199,3.63,3.63,38494.82,11483.524,3.6994,23.5391,20.4817,3.442,3.1988,743064.27,43838.6,1.6,5.3633,1.57,767.85,4336,2355.18,13355,4166.22,23769,3522.81,20130,-349.16,-2033,935.1,5293,2537.09,14431,3827.18,21863,3512.69,20003
20150115,16.85,17.33,16.62,17.27,16.95,0.32,1.89,34155.79,58093.6622,664805.5414,3.56,3.56,38494.82,11483.524,3.7692,23.9834,20.8684,3.507,3.2592,757092.622,43838.6,0.8873,2.9743,0.75,438.27,2582,1521.85,8931,2164.09,12726,1685.14,9916,526.63,3031,305.35,1820,1524.46,8955,2202.86,12945,1776.68,10436
20150116,17.2,17.36,16.56,17.35,17.27,0.08,0.46,65592.35,110456.3583,667885.127,3.55,3.55,38494.82,11483.524,3.7867,24.0945,20.9651,3.5232,3.2743,760599.71,43838.6,1.7039,5.7119,1.43,726.19,4329,2496.15,14772,3746.65,22250,4076.48,24242,-1558.36,-9356,405.32,2414,2935.21,17454,3693.26,21918,4011.67,23807
