trade_date,open,high,low,close,pre_close,change,pct_chg,volume,amount,circ_mv,dv_ratio,dv_ttm,float_share,free_share,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,turnover_rate,turnover_rate_f,volume_ratio,buy_elg_amount,buy_elg_vol,buy_lg_amount,buy_lg_vol,buy_md_amount,buy_md_vol,buy_sm_amount,buy_sm_vol,net_mf_amount,net_mf_vol,sell_elg_amount,sell_elg_vol,sell_lg_amount,sell_lg_vol,sell_md_amount,sell_md_vol,sell_sm_amount,sell_sm_vol
20150105,5.05,5.32,5.01,5.27,5.04,0.23,4.56,616039.38,319456.707,2535484.4066,2.87,2.87,481116.5857,61454.6922,1.2471,10.9187,10.483,4.3479,3.6739,2535484.4066,481116.5857,1.2804,10.0243,2.07,5724.02,109379,9624.43,185754,9122.59,176497,7474.04,144399,3079.67,57426,3124.07,60605,7673.71,147934,11899.67,229684,9247.63,177807
20150106,5.26,5.69,5.17,5.48,5.27,0.21,3.98,599160.64,325619.127,2636518.8896,2.76,2.76,481116.5857,61454.6922,1.2968,11.3538,10.9007,4.5212,3.8203,2636518.8896,481116.5857,1.2454,9.7496,1.57,3086.98,56942,8395.23,154648,10854.38,199679,10225.28,187892,-32.52,-789,2492.64,46045,9755.6,179627,10586.44,194716,9727.19,178773
20150107,5.45,5.45,5.27,5.35,5.48,-0.13,-2.37,262463.36,140520.963,2573973.7335,2.82,2.82,481116.5857,61454.6922,1.2661,11.0845,10.6421,4.4139,3.7297,2573973.7335,481116.5857,0.5455,4.2708,0.58,939.9,17524,3419.96,63860,4993.23,93269,4698.98,87811,-1174.07,-22319,2014.06,37759,3277.02,61228,4748.94,88604,4012.06,74873
20150108,5.36,5.37,5.1,5.12,5.35,-0.23,-4.3,278904.81,144878.475,2463316.9188,2.95,2.95,481116.5857,61454.6922,1.2117,10.6079,10.1846,4.2242,3.5693,2463316.9188,481116.5857,0.5797,4.5384,0.67,413.51,7872,3248.97,62466,5393.04,103795,5430.49,104737,-2153.02,-41463,2433.04,46881,3718.08,71685,4400.75,84593,3934.15,75711
20150109,5.11,5.23,5.04,5.1,5.12,-0.02,-0.39,262970.84,134627.886,2453694.5871,2.96,2.96,481116.5857,61454.6922,1.2069,10.5665,10.1448,4.2077,3.5554,2453694.5871,481116.5857,0.5466,4.2791,0.65,1275.02,24746,3540.67,69129,4217.76,82494,4429.31,86602,44.04,541,3015.7,59082,3387.45,66313,3373.16,65741,3686.45,71835
20150112,5.09,5.1,4.89,4.95,5.1,-0.15,-2.94,210534.07,105100.795,2381527.0992,3.05,3.05,481116.5857,61454.6922,1.1714,10.2557,9.8464,4.0839,3.4508,2381527.0992,481116.5857,0.4376,3.4258,0.52,262.34,5236,2616.75,52404,3706.01,74264,3924.96,78630,-2342.78,-47082,846.36,17001,3530.64,70798,3219.65,64460,2913.41,58275
20150113,4.93,5.04,4.91,4.95,4.95,0.0,0.0,121168.73,60233.024,2381527.0992,3.05,3.05,481116.5857,61454.6922,1.1714,10.2557,9.8464,4.0839,3.4508,2381527.0992,481116.5857,0.2518,1.9717,0.38,0.0,0,1298.22,26055,2058.63,41447,2666.44,53667,-379.24,-7790,607.3,12250,1628.21,32717,1864.81,37520,1922.97,38681
20150114,4.96,5.0,4.91,4.94,4.95,-0.01,-0.2,98391.7,48700.67,2376715.9334,3.06,3.06,481116.5857,61454.6922,1.1691,10.235,9.8266,4.0757,3.4438,2376715.9334,481116.5857,0.2045,1.601,0.43,105.62,2121,831.9,16809,2025.17,40919,1907.37,38542,-454.95,-9275,564.02,11450,828.44,16755,1751.06,35334,1726.53,34853
20150115,4.96,5.13,4.92,5.12,4.94,0.18,3.64,173629.85,87542.857,2463316.9188,2.95,2.95,481116.5857,61454.6922,1.2117,10.6079,10.1846,4.2242,3.5693,2463316.9188,481116.5857,0.3609,2.8253,0.89,416.45,8216,2281.09,45238,3263.55,64767,2793.17,55410,603.58,11855,155.96,3052,2230.0,44244,3298.2,65431,3070.11,60902
20150116,5.15,5.17,5.04,5.08,5.12,-0.04,-0.78,262538.67,134220.846,2444072.2554,2.97,2.97,481116.5857,61454.6922,1.2022,10.5251,10.105,4.1912,3.5414,2444072.2554,481116.5857,0.5457,4.2721,1.51,2321.81,45324,2964.57,58037,4336.26,84805,3774.03,73873,-1279.78,-25185,2694.66,52797,3393.27,66367,3906.94,76354,3401.79,66521
