trade_date,open,high,low,close,pre_close,change,pct_chg,volume,amount,circ_mv,dv_ratio,dv_ttm,float_share,free_share,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,turnover_rate,turnover_rate_f,volume_ratio,buy_elg_amount,buy_elg_vol,buy_lg_amount,buy_lg_vol,buy_md_amount,buy_md_vol,buy_sm_amount,buy_sm_vol,net_mf_amount,net_mf_vol,sell_elg_amount,sell_elg_vol,sell_lg_amount,sell_lg_vol,sell_md_amount,sell_md_vol,sell_sm_amount,sell_sm_vol
20150202,28.2,28.85,27.69,28.13,28.58,-0.45,-1.57,24642.69,69497.9709,562600.0,3.5549,3.5549,20000.0,6740.69,2.531,24.0698,51.0406,4.0803,4.4627,562600.0,20000.0,1.2321,3.6558,0.34,284.98,996,2794.3,9914,2361.54,8375,1508.97,5358,-7.95,-56,311.39,1107,2648.64,9404,2476.75,8772,1513.01,5360
20150203,28.0,29.2,27.9,28.85,28.13,0.72,2.56,29562.46,84491.153,577000.0,3.4662,3.4662,20000.0,6740.69,2.5958,24.6858,52.347,4.1847,4.5769,577000.0,20000.0,1.4781,4.3857,0.44,1211.11,4228,3883.39,13600,2251.72,7879,1102.89,3855,2005.45,6969,736.6,2589,2769.21,9704,3097.62,10833,1845.68,6437
20150204,28.75,29.86,28.3,29.39,28.85,0.54,1.87,41126.19,120401.9062,587800.0,3.4025,3.4025,20000.0,6740.69,2.6444,25.1479,53.3268,4.263,4.6626,587800.0,20000.0,2.0563,6.1012,0.82,933.61,3191,5125.44,17504,4654.91,15902,1326.23,4529,713.07,2413,1622.88,5573,4632.22,15829,3850.23,13128,1934.86,6595
20150205,29.02,29.9,28.67,29.0,29.39,-0.39,-1.33,31538.61,92898.7656,580000.0,3.4483,3.4483,20000.0,6740.69,2.6093,24.8142,52.6192,4.2065,4.6007,580000.0,20000.0,1.5769,4.6788,0.81,1437.12,4873,4408.31,14945,2302.06,7825,1139.77,3886,402.15,1306,1589.76,5402,3670.18,12446,2547.23,8657,1480.1,5024
20150206,29.0,29.15,27.6,27.85,29.0,-1.15,-3.97,19350.28,54731.451,557000.0,3.5907,3.5907,20000.0,6740.69,2.5058,23.8302,50.5326,4.0397,4.4183,557000.0,20000.0,0.9675,2.8707,0.6,281.5,1000,1582.36,5595,2092.12,7392,1517.16,5363,-1532.19,-5430,258.07,915,2013.53,7124,2051.01,7247,1150.53,4064
20150209,27.85,28.63,27.29,28.15,27.85,0.3,1.08,25716.34,72164.9592,563000.0,3.5524,3.5524,20000.0,6740.69,2.5328,24.0869,51.0769,4.0832,4.4659,563000.0,20000.0,1.2858,3.8151,0.88,870.1,3094,3324.13,11835,1655.12,5919,1367.14,4869,-761.64,-2745,1561.37,5561,2508.22,8945,1933.73,6897,1213.16,4313
20150210,28.06,28.26,27.31,27.52,28.15,-0.63,-2.24,14774.4,40939.5613,550400.0,3.6337,3.6337,20000.0,6740.69,2.4762,23.5478,49.9338,3.9918,4.3659,550400.0,20000.0,0.7387,2.1918,0.5,247.85,898,1837.72,6620,1297.32,4686,711.07,2570,-868.84,-3147,389.78,1402,2005.99,7240,1147.05,4146,551.13,1987
20150211,27.9,28.71,27.52,28.68,27.52,1.16,4.22,16881.46,47685.8354,573600.0,3.4868,3.4868,20000.0,6740.69,2.5805,24.5404,52.0386,4.16,4.55,573600.0,20000.0,0.8441,2.5044,0.64,423.47,1501,1554.49,5510,1311.9,4652,1478.72,5218,1140.93,4015,0.0,0,1648.08,5846,1862.14,6589,1258.36,4446
20150212,28.69,29.69,28.17,28.7,28.68,0.02,0.07,21177.87,61245.6941,574000.0,3.4843,3.4843,20000.0,6740.69,2.5823,24.5575,52.0748,4.1629,4.5531,574000.0,20000.0,1.0589,3.1418,0.98,367.57,1269,2955.46,10206,1866.3,6462,935.24,3241,-68.22,-258,362.14,1241,2577.3,8919,1950.66,6749,1234.46,4269
20150213,28.69,31.57,28.02,31.3,28.7,2.6,9.06,49024.62,150400.6524,626000.0,3.1949,3.1949,20000.0,6740.69,2.7747,26.7822,52.1152,4.5401,5.067,626000.0,20000.0,2.4512,7.2729,2.5,3635.21,11789,5015.94,16363,4218.39,13800,2170.52,7073,4021.6,13047,3037.58,9863,5109.14,16644,4199.52,13743,2693.82,8775
20150216,31.25,31.82,30.4,31.58,31.3,0.28,0.89,20896.9,65121.4521,631600.0,3.1666,3.1666,20000.0,6740.69,2.7996,27.0218,52.5814,4.5807,5.1124,631600.0,20000.0,1.0448,3.1001,0.82,1415.69,4528,1792.83,5743,1866.78,6006,1436.84,4619,26.15,38,797.84,2555,1922.67,6169,1996.8,6406,1794.83,5767
20150217,31.57,32.32,30.84,31.92,31.58,0.34,1.08,26129.4,82996.0683,638400.0,3.1328,3.1328,20000.0,6740.69,2.8297,27.3127,53.1475,4.63,5.1674,638400.0,20000.0,1.3065,3.8764,1.06,968.23,3040,3585.99,11289,2526.12,7951,1219.25,3850,1161.4,3607,289.76,925,3036.84,9545,2895.04,9112,2077.96,6546
20150225,31.5,32.4,31.5,31.8,31.92,-0.12,-0.38,15093.93,48059.1157,636000.0,3.1447,3.1447,20000.0,6740.69,2.8191,27.21,52.9477,4.6126,5.148,636000.0,20000.0,0.7547,2.2392,0.56,826.53,2594,1653.48,5191,1476.45,4638,783.68,2463,-1149.98,-3641,857.82,2703,1460.99,4581,1493.83,4691,927.5,2912
20150226,31.99,32.35,30.0,30.82,31.8,-0.98,-3.08,17718.11,54373.0445,616400.0,3.2446,3.2446,20000.0,6740.69,2.7322,26.3715,51.316,4.4705,4.9893,616400.0,20000.0,0.8859,2.6285,0.67,487.61,1579,2067.84,6750,1507.03,4909,1374.83,4480,-1302.04,-4266,638.02,2109,2637.69,8601,1388.24,4501,773.34,2507
20150227,30.51,31.38,30.12,30.79,30.82,-0.03,-0.1,9440.73,29009.9221,615800.0,3.2478,3.2478,20000.0,6740.69,2.7295,26.3458,51.266,4.4661,4.9845,615800.0,20000.0,0.472,1.4006,0.37,114.26,372,1377.77,4485,789.08,2566,619.87,2018,-330.79,-1098,128.58,425,1127.63,3679,990.28,3215,654.5,2122
20150302,30.83,32.29,30.8,31.0,30.79,0.21,0.68,12090.6,37879.7526,620000.0,3.2258,3.2258,20000.0,6740.69,2.7482,26.5255,51.6157,4.4966,5.0185,620000.0,20000.0,0.6045,1.7937,0.68,238.91,751,1406.4,4501,1178.57,3762,964.09,3076,382.36,1203,401.48,1294,1881.65,6005,816.06,2603,688.78,2188
20150303,31.0,31.88,29.62,31.57,31.0,0.57,1.84,34286.34,104092.0427,631400.0,3.1676,3.1676,20000.0,6740.69,2.7987,27.0132,52.5648,4.5792,5.1107,631400.0,20000.0,1.7143,5.0865,2.13,371.98,1226,3532.42,11646,4277.11,14072,2227.68,7343,-70.36,-256,689.32,2294,4016.0,13221,3933.6,12968,1770.29,5804
20150304,31.3,32.8,30.86,31.83,31.57,0.26,0.82,16493.25,52094.3677,636600.0,3.1417,3.1417,20000.0,6740.69,2.8217,27.2357,52.9977,4.617,5.1528,636600.0,20000.0,0.8247,2.4468,0.93,268.43,834,1388.7,4389,2098.79,6653,1453.51,4617,419.87,1303,0.0,0,1363.58,4312,1844.97,5837,2000.87,6344
20150305,31.83,34.1,31.03,33.45,31.83,1.62,5.09,39833.6,130324.4052,669000.0,2.9895,2.9895,20000.0,6740.69,2.9653,28.6219,55.695,4.8519,5.4151,669000.0,20000.0,1.9917,5.9094,2.21,1892.1,5702,5135.04,15619,3713.21,11451,2292.09,7061,752.66,2313,1549.26,4663,5257.83,16067,3643.38,11202,2581.96,7902
20150306,33.43,34.2,32.5,32.5,33.45,-0.95,-2.84,29224.6,97227.0524,650000.0,3.0769,3.0769,20000.0,6740.69,2.8811,27.809,54.1132,4.7141,5.2613,650000.0,20000.0,1.4612,4.3356,1.3,1943.82,5777,3609.81,10867,2580.74,7782,1588.33,4799,646.43,1801,1865.85,5570,3797.94,11442,2440.51,7340,1618.4,4873
20150309,32.51,33.59,31.8,33.05,32.5,0.55,1.69,14022.87,46048.2535,661000.0,3.0257,3.0257,20000.0,6740.69,2.9299,28.2796,55.029,4.7939,5.3503,661000.0,20000.0,0.7011,2.0803,0.53,233.63,711,1770.49,5383,1786.52,5446,814.18,2483,290.69,857,735.09,2253,1320.19,4024,1566.3,4760,983.24,2985
20150310,33.1,33.55,32.0,32.7,33.05,-0.35,-1.06,21179.27,69314.3582,654000.0,3.0581,3.0581,20000.0,6740.69,2.8989,27.9801,54.4462,4.7431,5.2937,654000.0,20000.0,1.059,3.142,0.79,1802.29,5490,2474.4,7537,1599.96,4911,1054.78,3241,-1073.4,-3303,2319.29,7065,2857.3,8738,1143.46,3505,611.39,1872
20150311,32.13,32.54,31.41,31.88,32.7,-0.82,-2.51,14918.57,47433.2543,637600.0,3.1368,3.1368,20000.0,6740.69,2.8262,27.2785,53.0809,4.6242,5.1609,637600.0,20000.0,0.7459,2.2132,0.62,527.8,1665,1449.51,4558,1446.37,4542,1319.61,4153,-903.63,-2843,379.98,1202,1938.9,6103,1366.05,4288,1058.37,3326
20150312,31.88,32.75,31.13,32.63,31.88,0.75,2.35,20863.43,66441.3764,652600.0,3.0647,3.0647,20000.0,6740.69,2.8927,27.9202,54.3297,4.733,5.2823,652600.0,20000.0,1.0432,3.0951,0.88,245.24,756,2699.29,8460,2271.53,7147,1428.05,4501,-945.09,-3039,432.17,1351,1365.17,4284,2723.78,8554,2122.99,6675
20150313,32.3,33.3,31.7,31.8,32.63,-0.83,-2.54,15974.01,51215.2252,636000.0,3.1447,3.1447,20000.0,6740.69,2.8191,27.21,52.9477,4.6126,5.148,636000.0,20000.0,0.7987,2.3698,0.8,1143.62,3546,1068.28,3345,1729.0,5399,1142.38,3566,-337.9,-1092,1335.67,4180,1900.97,5932,1218.57,3794,628.08,1950
20150316,32.13,33.18,31.79,32.09,31.8,0.29,0.91,21324.5,69145.3008,641800.0,3.1162,3.1162,20000.0,6740.69,2.8448,27.4582,53.4306,4.6547,5.1949,641800.0,20000.0,1.0662,3.1635,1.23,574.56,1772,2725.85,8395,2343.39,7235,1270.71,3922,90.3,257,836.91,2585,2295.21,7081,2446.33,7541,1336.07,4118
20150317,32.45,32.8,31.03,32.0,32.09,-0.09,-0.28,25654.41,81997.6945,640000.0,3.125,3.125,20000.0,6740.69,2.8368,27.3812,53.2807,4.6416,5.1804,640000.0,20000.0,1.2827,3.8059,1.36,355.11,1110,2859.03,8938,2738.51,8569,2247.12,7037,-1082.94,-3412,992.69,3112,3355.88,10498,2085.38,6512,1765.81,5532
20150318,32.0,34.2,32.0,34.18,32.0,2.18,6.81,43447.25,143276.9276,683600.0,2.9257,2.9257,20000.0,6740.69,3.0301,29.2465,56.9105,4.9578,5.5333,683600.0,20000.0,2.1724,6.4455,2.2,1534.19,4657,5514.87,16710,4351.4,13197,2927.22,8883,2018.11,6018,1220.22,3726,4811.05,14610,5442.29,16489,2854.12,8623
20150319,33.72,36.88,33.6,36.4,34.18,2.22,6.5,55563.46,196950.1845,728000.0,2.7473,2.7473,20000.0,6740.69,3.2269,31.1461,60.6068,5.2798,5.8927,728000.0,20000.0,2.7782,8.243,2.18,6302.23,17803,7309.14,20601,3958.13,11175,2125.15,5984,4995.48,14083,4768.3,13536,5486.08,15415,5320.15,15006,4120.11,11606
20150320,36.01,37.73,35.79,36.5,36.4,0.1,0.27,18154.53,65705.24,730000.0,2.7397,2.7397,20000.0,6740.69,3.2357,31.2316,60.7733,5.2943,5.9088,730000.0,20000.0,0.9077,2.6933,0.56,991.69,2730,2159.86,5975,2091.9,5782,1325.61,3664,-1592.0,-4442,668.44,1859,1932.34,5345,2180.61,6012,1787.67,4934
20150323,36.99,36.99,35.83,36.67,36.5,0.17,0.47,19951.65,72615.5022,733400.0,2.727,2.727,20000.0,6740.69,3.2508,31.3771,61.0564,5.319,5.9364,733400.0,20000.0,0.9976,2.9599,0.61,513.17,1418,2248.67,6175,3098.08,8504,1401.62,3854,-1008.12,-2780,321.4,893,3145.51,8641,2651.64,7280,1143.0,3137
20150324,36.5,36.68,34.61,36.24,36.67,-0.43,-1.17,31597.74,113737.149,724800.0,2.7594,2.7594,20000.0,6740.69,3.2127,31.0092,60.3404,5.2566,5.8668,724800.0,20000.0,1.5799,4.6876,0.97,842.71,2323,2619.84,7258,4886.28,13583,3021.25,8423,-1242.08,-3494,575.33,1594,2304.85,6398,6172.58,17153,2317.33,6442
20150325,36.17,39.86,35.7,38.75,36.24,2.51,6.93,32995.65,125645.4792,775000.0,2.5806,2.5806,20000.0,6740.69,3.4352,33.1569,64.5196,5.6207,6.2731,775000.0,20000.0,1.6498,4.895,0.98,1620.56,4260,5195.05,13604,3899.92,10267,1849.01,4866,2828.24,7425,1173.2,3035,4267.77,11187,4793.12,12634,2330.44,6139
20150326,38.76,39.5,37.75,38.72,38.75,-0.03,-0.08,21650.41,83838.1318,774400.0,2.5826,2.5826,20000.0,6740.69,3.4325,33.1312,64.4697,5.6164,6.2682,774400.0,20000.0,1.0825,3.2119,0.68,1727.94,4444,2973.59,7667,2278.35,5895,1403.92,3644,1114.8,2828,1709.02,4415,2363.73,6098,2704.28,6983,1606.77,4155
20150327,38.73,40.0,37.85,40.0,38.72,1.28,3.31,21918.35,85034.0334,800000.0,2.5,2.5,20000.0,6740.69,3.546,34.2265,66.6009,5.802,6.4754,800000.0,20000.0,1.0959,3.2516,0.88,253.84,655,4382.31,11301,2552.48,6574,1314.76,3388,1226.6,3116,934.6,2429,3425.95,8844,2714.32,6981,1428.53,3664
20150330,40.02,42.0,39.31,40.81,40.0,0.81,2.03,40964.66,167386.2566,816200.0,2.4504,2.4504,20000.0,6740.69,3.6178,34.9196,67.9496,5.9195,6.6066,816200.0,20000.0,2.0482,6.0772,1.6,1595.5,3906,7471.35,18276,6293.84,15409,1377.93,3374,-121.17,-382,3653.64,8988,7647.65,18709,4094.57,9990,1342.75,3277
20150408,39.01,40.6,37.0,39.95,40.81,-0.86,-2.11,80551.17,309795.1648,380050.3944,2.5031,2.5031,9513.1513,5807.69,3.5419,65.9105,65.9105,6.4673,6.4673,799000.0,20000.0,8.4673,13.8697,2.7,5505.78,14199,10059.3,26076,9225.52,24061,6188.9,16215,-392.64,-1224,7718.37,20129,12444.58,32410,7413.08,19190,3403.47,8822
20150409,38.43,38.45,35.96,37.88,39.95,-2.07,-5.18,75402.53,278178.3496,360358.1712,2.6399,2.6399,9513.1513,5807.69,3.3584,62.4954,62.4954,6.1322,6.1322,757600.0,20000.0,7.9261,12.9832,1.9,3762.75,10278,9432.69,25458,8722.79,23632,5899.6,16034,1266.91,3449,7674.36,21014,10304.86,27919,6132.08,16525,3706.52,9945
20150410,36.23,37.92,36.11,37.37,37.88,-0.51,-1.35,39145.11,145610.6838,355506.4641,2.6759,2.6759,9513.1513,5807.69,3.3132,61.654,61.654,6.0497,6.0497,747400.0,20000.0,4.1148,6.7402,0.81,1503.58,4026,5603.09,15042,4664.16,12565,2790.23,7512,-1325.01,-3581,1927.59,5172,5045.63,13582,4588.35,12348,2999.49,8044
20150514,41.11,41.11,41.11,41.11,37.37,3.74,10.01,901.23,3704.9565,391085.6499,2.4325,2.4325,9513.1513,5310.6088,3.5889,67.8243,86.0591,6.6551,6.6929,822200.0,20000.0,0.0947,0.1697,0.02,233.48,568,82.22,200,30.01,73,24.79,60,-233.48,-568,0.0,0,102.78,250,141.01,343,126.71,308
20150515,45.22,45.22,45.22,45.22,41.11,4.11,10.0,890.16,4025.3035,430184.7018,2.2114,2.2114,9513.1513,5310.6088,3.9477,74.6051,94.6629,7.3205,7.3621,904400.0,20000.0,0.0936,0.1676,0.02,208.98,462,156.87,347,15.83,35,20.85,46,-365.85,-809,175.91,389,103.1,228,53.81,119,69.71,154
20150518,49.74,49.74,49.74,49.74,45.22,4.52,10.0,1273.21,6332.9465,473184.1457,2.0105,2.0105,9513.1513,5310.6088,4.3423,82.0623,104.125,8.0522,8.0979,994800.0,20000.0,0.1338,0.2397,0.03,474.13,953,43.27,87,66.65,134,32.83,66,-474.13,-953,0.0,0,357.13,718,156.45,315,103.3,208
20150519,54.71,54.71,54.71,54.71,49.74,4.97,9.99,1961.76,10732.789,520464.5076,1.8278,1.8278,9513.1513,5310.6088,4.7761,90.262,114.5292,8.8568,8.9071,1094200.0,20000.0,0.2062,0.3694,0.08,817.78,1495,120.36,220,86.44,158,48.69,89,-724.17,-1324,425.7,778,347.41,635,164.13,300,136.04,249
20150520,60.18,60.18,60.18,60.18,54.71,5.47,10.0,1241.65,7472.2497,572501.4452,1.6617,1.6617,9513.1513,5310.6088,5.2537,99.2865,125.98,9.7423,9.7976,1203600.0,20000.0,0.1305,0.2338,0.14,415.81,691,128.15,213,131.19,218,48.17,80,-237.68,-395,292.5,486,125.75,209,210.03,349,95.05,158
20150521,66.2,66.2,65.38,66.2,60.18,6.02,10.0,28536.47,188868.804,629770.6161,1.5106,1.5106,9513.1513,5310.6088,5.7792,109.2184,138.5822,10.7169,10.7777,1324000.0,20000.0,2.9997,5.3735,22.76,12160.86,18372,4085.66,6174,1860.0,2811,780.37,1179,-5306.72,-8017,8653.58,13072,6057.76,9154,2981.49,4507,1194.05,1804
20150522,72.82,72.82,71.38,72.82,66.2,6.62,10.0,52531.51,382276.8832,692747.6777,1.3732,1.3732,9513.1513,5310.6088,6.3571,120.1403,152.4404,11.7885,11.8555,1456400.0,20000.0,5.522,9.8918,7.75,12254.19,16834,7040.62,9671,4723.98,6491,2120.07,2913,-4164.63,-5722,10119.82,13903,8211.42,11280,5531.0,7598,2276.62,3128
20150525,73.0,80.1,71.01,80.1,72.82,7.28,10.0,64679.3,506023.4346,762003.4191,1.2484,1.2484,9513.1513,5310.6088,6.9927,132.151,167.6803,12.9671,13.0407,1602000.0,20000.0,6.7989,12.1793,3.78,19709.72,25110,13800.44,17668,12131.95,15509,4960.22,6392,3678.62,4786,14587.74,18628,17566.44,22426,13100.2,16738,5347.95,6887
20150526,88.0,88.11,79.55,87.95,80.1,7.85,9.8,106290.02,913101.6066,836681.6568,1.137,1.137,9513.1513,5310.6088,7.678,145.1022,184.1133,14.2379,14.3187,1759000.0,20000.0,11.173,20.0147,3.57,36302.74,42015,21351.85,24926,21800.45,25482,11165.97,13068,4070.8,4542,38527.68,44668,26228.97,30699,17784.34,20711,8080.02,9413
20150527,83.0,85.49,79.4,84.05,87.95,-3.9,-4.43,78105.29,647776.2867,799580.3668,1.1898,1.1898,9513.1513,5310.6088,7.3375,138.6678,175.9491,13.6065,13.6838,1681000.0,20000.0,8.2102,14.7074,1.54,13100.09,15707,17480.66,21094,21861.49,26388,11784.38,14260,-364.76,-657,18281.02,22189,19391.26,23357,17605.71,21147,8948.63,10756
20150528,81.0,83.0,79.01,80.6,84.05,-3.45,-4.1,60415.08,487463.3259,766759.9948,1.2407,1.2407,9513.1513,5310.6088,7.0363,132.9759,168.7269,13.048,13.1221,1612000.0,20000.0,6.3507,11.3763,0.91,5913.3,7332,10419.18,12906,14180.28,17577,7490.92,9294,-4491.97,-5648,4440.12,5511,10944.79,13570,15303.04,18968,7315.74,9060
20150529,77.0,84.98,76.5,82.3,80.6,1.7,2.11,50476.88,408406.1276,782932.352,1.2151,1.2151,9513.1513,5310.6088,7.1847,135.7806,172.2857,13.3232,13.3989,1646000.0,20000.0,5.306,9.5049,0.7,5439.96,6714,13843.25,17051,14277.68,17609,5663.53,7005,-46.29,-190,3640.89,4541,12041.31,14829,16254.02,20015,7288.2,8993
20150601,85.2,90.53,85.13,90.53,82.3,8.23,10.0,32284.86,289365.8938,861225.5872,1.1046,1.1046,9513.1513,5310.6088,7.9032,149.3587,189.5143,14.6555,14.7388,1810600.0,20000.0,3.3937,6.0793,0.45,10839.25,12016,8385.19,9393,7172.7,8033,2537.61,2842,-709.96,-769,4849.34,5394,9873.62,11020,10314.31,11517,3897.49,4352
