trade_date,open,high,low,close,pre_close,change,pct_chg,volume,amount,circ_mv,dv_ratio,dv_ttm,float_share,free_share,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,turnover_rate,turnover_rate_f,volume_ratio,buy_elg_amount,buy_elg_vol,buy_lg_amount,buy_lg_vol,buy_md_amount,buy_md_vol,buy_sm_amount,buy_sm_vol,net_mf_amount,net_mf_vol,sell_elg_amount,sell_elg_vol,sell_lg_amount,sell_lg_vol,sell_md_amount,sell_md_vol,sell_sm_amount,sell_sm_vol
20150105,11.12,11.6,11.08,11.54,11.07,0.47,4.25,140362.18,160676.6539,878136.3,4.2936,4.2936,76095.0,26097.973,2.9234,18.8658,17.7616,1.6631,1.5438,886139.29,76788.5,1.8446,5.3783,1.78,1292.61,11230,4646.27,40588,5069.17,44328,5059.54,44217,1650.33,14298,751.33,6576,3589.64,31333,5439.95,47501,6286.67,54953
20150106,11.47,11.84,11.35,11.73,11.54,0.19,1.65,179772.65,208423.9307,892594.35,4.2241,4.2241,76095.0,26097.973,2.9716,19.1764,18.054,1.6905,1.5692,900729.105,76788.5,2.3625,6.8884,1.98,1150.75,9899,6292.57,54259,7860.21,67794,5538.83,47820,4027.38,34692,1303.25,11275,7534.53,65117,6524.59,56191,5479.99,47189
20150107,11.65,11.84,11.45,11.58,11.73,-0.15,-1.28,102348.86,118516.0673,881180.1,4.2788,4.2788,76095.0,26097.973,2.9336,18.9312,17.8232,1.6689,1.5491,889210.83,76788.5,1.345,3.9217,0.92,387.92,3356,3328.64,28774,4058.72,35016,4076.27,35203,-1893.63,-16443,1583.61,13756,3117.45,26880,4096.4,35351,3054.09,26361
20150108,11.59,11.66,11.35,11.38,11.58,-0.2,-1.73,72604.73,83203.4765,865961.1,4.354,4.354,76095.0,26097.973,2.8829,18.6042,17.5153,1.6401,1.5224,873853.13,76788.5,0.9541,2.782,0.67,31.4,274,2376.63,20742,3153.59,27513,2758.71,24075,-1061.23,-9291,501.41,4388,2379.53,20769,3079.1,26856,2360.29,20592
20150109,11.34,11.71,11.34,11.41,11.38,0.03,0.26,98028.73,113487.4508,868243.95,4.3425,4.3425,76095.0,26097.973,2.8905,18.6533,17.5615,1.6444,1.5264,876156.785,76788.5,1.2882,3.7562,0.89,481.83,4148,2633.88,22745,3827.97,33071,4405.05,38065,853.02,7368,113.47,982,2392.22,20659,4266.32,36848,4576.72,39539
20150112,11.43,11.48,11.18,11.24,11.41,-0.17,-1.49,54275.61,61429.336,855307.8,4.4082,4.4082,76095.0,26097.973,2.8474,18.3754,17.2999,1.6199,1.5036,863102.74,76788.5,0.7133,2.0797,0.46,222.48,1960,975.59,8607,2307.1,20369,2637.71,23339,-967.74,-8594,422.46,3730,1576.71,13934,2255.68,19928,1888.02,16683
20150113,11.24,11.94,11.2,11.85,11.24,0.61,5.43,156845.34,183271.0932,901725.75,4.1813,4.1813,76095.0,26097.973,3.002,19.3726,18.2387,1.7078,1.5852,909943.725,76788.5,2.0612,6.0099,1.55,1873.25,16037,5492.89,46949,5365.34,45948,5595.6,47911,1951.28,16662,119.94,1027,4358.48,37302,6638.75,56830,7209.9,61685
20150114,11.84,11.86,11.59,11.83,11.85,-0.02,-0.17,76011.6,89321.9105,900203.85,4.1884,4.1884,76095.0,26097.973,2.9969,19.3399,18.208,1.7049,1.5826,908407.955,76788.5,0.9989,2.9125,0.79,120.11,1022,1415.25,12040,3585.57,30501,3811.24,32448,-796.72,-6816,0.0,0,2232.62,19013,3478.71,29595,3220.84,27403
20150115,11.81,11.97,11.71,11.94,11.83,0.11,0.93,84319.98,99771.2654,908574.3,4.1498,4.1498,76095.0,26097.973,3.0248,19.5197,18.3773,1.7208,1.5973,916854.69,76788.5,1.1081,3.2309,0.92,273.47,2300,1837.98,15537,4222.0,35685,3643.66,30798,512.43,4255,362.52,3075,2496.14,21115,3937.38,33273,3181.07,26857
20150116,11.93,12.12,11.78,11.99,11.94,0.05,0.42,126282.59,151151.44,912379.05,4.1325,4.1325,76095.0,26097.973,3.0374,19.6015,18.4542,1.728,1.604,920694.115,76788.5,1.6595,4.8388,1.34,546.92,4527,4331.95,36179,5808.67,48560,4427.59,37016,-149.93,-1360,545.91,4551,4337.06,36269,5676.24,47434,4555.92,38029
20150119,11.81,12.2,11.1,11.53,11.99,-0.46,-3.84,171180.49,201545.3686,877375.35,4.2973,4.2973,76095.0,26097.973,2.9209,18.8495,17.7462,1.6617,1.5424,885371.405,76788.5,2.2496,6.5591,1.72,1656.4,14195,3770.8,32091,6994.21,59228,7158.61,60746,-1258.42,-10851,2696.4,23158,5570.54,47277,5713.86,48397,5599.22,47430
20150120,11.52,11.97,11.52,11.94,11.53,0.41,3.56,97596.5,114755.3226,908574.3,4.1498,4.1498,76095.0,26097.973,3.0248,19.5197,18.3773,1.7208,1.5973,916854.69,76788.5,1.2826,3.7396,0.79,0.0,0,2284.7,19421,4856.52,41303,4334.28,36873,-344.68,-2972,181.04,1558,2300.14,19584,4556.97,38745,4437.35,37709
20150121,11.93,12.31,11.87,12.25,11.94,0.31,2.6,159070.54,193852.2688,932163.75,4.0448,4.0448,76095.0,26097.973,3.1033,20.0265,18.8544,1.7655,1.6387,940659.125,76788.5,2.0904,6.0951,1.43,1570.12,12826,3818.49,31350,7530.23,61816,6466.35,53078,1426.37,11659,618.11,5060,4039.22,33154,7862.29,64512,6865.57,56345
20150122,12.27,12.4,12.08,12.28,12.25,0.03,0.24,116304.07,142402.6937,934446.6,4.0349,4.0349,76095.0,26097.973,3.1109,20.0756,18.9006,1.7698,1.6428,942962.78,76788.5,1.5284,4.4564,0.91,447.02,3622,2483.79,20291,5593.03,45690,5716.39,46701,465.24,3688,297.62,2448,3051.58,24939,5368.91,43845,5522.11,45072
20150123,12.28,12.3,12.03,12.07,12.28,-0.21,-1.71,101620.29,123226.1266,918466.65,4.1051,4.1051,76095.0,26097.973,3.0577,19.7323,18.5774,1.7395,1.6147,926837.195,76788.5,1.3354,3.8938,0.76,0.0,0,3024.34,24945,4536.71,37406,4761.02,39266,-1617.35,-13356,694.92,5743,3241.97,26755,4378.93,36094,4006.25,33024
20150126,12.0,12.27,12.0,12.27,12.07,0.2,1.66,91005.36,111065.9754,933685.65,4.0382,4.0382,76095.0,26097.973,3.1084,20.0592,18.8852,1.7683,1.6414,942194.895,76788.5,1.1959,3.4871,0.7,409.4,3348,2662.16,21815,4290.42,35156,3744.59,30687,-370.04,-3068,1006.09,8246,2456.09,20125,4081.41,33444,3562.98,29191
20150127,12.32,12.38,12.02,12.2,12.27,-0.07,-0.57,100645.55,122874.2882,928359.0,4.0613,4.0613,76095.0,26097.973,3.0906,19.9448,18.7774,1.7583,1.632,936819.7,76788.5,1.3226,3.8565,0.89,246.59,2000,2798.14,22945,4832.47,39581,4409.34,36113,-1006.74,-8357,757.94,6264,3022.53,24757,4554.64,37292,3951.43,32325
20150128,12.18,12.18,11.88,11.91,12.2,-0.29,-2.38,99442.98,119633.7475,906291.45,4.1602,4.1602,76095.0,26097.973,3.0172,19.4707,18.3311,1.7165,1.5933,914551.035,76788.5,1.3068,3.8104,0.87,154.43,1277,2764.37,22975,4508.15,37475,4536.38,37716,-1750.74,-14563,1116.85,9283,3497.46,29070,3926.62,32638,3422.4,28452
20150129,11.82,12.05,11.76,12.04,11.91,0.13,1.09,90025.3,107535.3391,916183.8,4.1153,4.1153,76095.0,26097.973,3.0501,19.6832,18.5312,1.7352,1.6106,924533.54,76788.5,1.1831,3.4495,0.88,705.36,5879,2980.23,24937,3759.28,31482,3308.6,27727,-305.42,-2660,785.2,6562,2895.13,24281,3536.0,29569,3537.13,29613
20150130,12.04,12.08,11.82,11.84,12.04,-0.2,-1.66,73573.9,87932.0747,900964.8,4.1848,4.1848,76095.0,26097.973,2.9994,19.3563,18.2234,1.7064,1.5839,909175.84,76788.5,0.9669,2.8191,0.76,559.02,4653,1766.44,14779,3457.48,28938,3010.26,25204,-1066.93,-8959,647.63,5406,2699.39,22617,3094.58,25880,2351.59,19670
20150202,11.68,11.81,11.61,11.64,11.84,-0.2,-1.69,60229.0,70508.8411,885745.8,4.2567,4.2567,76095.0,26097.973,2.9488,19.0293,17.9155,1.6775,1.5571,893818.14,76788.5,0.7915,2.3078,0.66,519.77,4438,1585.69,13543,2384.76,20376,2560.64,21872,-927.69,-7947,820.1,7011,1813.21,15492,2326.11,19868,2091.45,17859
