trade_date,open,high,low,close,pre_close,change,pct_chg,volume,amount,circ_mv,dv_ratio,dv_ttm,float_share,free_share,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,turnover_rate,turnover_rate_f,volume_ratio,buy_elg_amount,buy_elg_vol,buy_lg_amount,buy_lg_vol,buy_md_amount,buy_md_vol,buy_sm_amount,buy_sm_vol,net_mf_amount,net_mf_vol,sell_elg_amount,sell_elg_vol,sell_lg_amount,sell_lg_vol,sell_md_amount,sell_md_vol,sell_sm_amount,sell_sm_vol
20150226,6.21,6.36,6.13,6.28,6.23,0.05,0.8,125541.84,78303.569,731996.8,3.5,3.5,116560.0,23676.4279,1.4143,12.2844,11.9431,4.4702,4.3971,1041607.08,165861.0,1.0771,5.3024,1.9,1372.56,22062,1976.04,31640,2232.21,35768,2249.52,36072,2772.2,44414,2451.77,39508,1056.62,16937,1859.88,29780,2462.07,39317
20150227,6.18,6.27,6.18,6.21,6.28,-0.07,-1.11,67735.7,42108.804,723837.6,3.54,3.54,116560.0,23676.4279,1.3985,12.1475,11.81,4.4204,4.3481,1029996.81,165861.0,0.5811,2.8609,0.82,0.0,0,442.95,7118,1530.78,24623,2237.14,35995,-226.46,-3686,345.72,5568,905.07,14564,1332.7,21433,1627.38,26171
20150302,6.23,6.24,6.12,6.2,6.21,-0.01,-0.16,63242.79,39042.138,722672.0,3.55,3.55,116560.0,23676.4279,1.3962,12.1279,11.7909,4.4133,4.3411,1028338.2,165861.0,0.5426,2.6711,0.71,131.82,2133,598.44,9696,1312.24,21254,1861.7,30160,-691.08,-11228,464.28,7539,689.6,11189,1133.76,18350,1616.56,26164
20150303,6.18,6.18,6.06,6.09,6.2,-0.11,-1.77,66642.29,40707.566,709850.4,3.61,3.61,116560.0,23676.4279,1.3715,11.9127,11.5817,4.335,4.264,1010093.49,165861.0,0.5717,2.8147,0.69,120.79,1977,337.14,5523,1501.7,24591,2111.1,34552,-684.42,-11243,354.04,5815,573.07,9399,1494.12,24453,1649.51,26975
20150304,6.1,6.16,6.09,6.15,6.09,0.06,0.99,41353.07,25334.501,716844.0,3.58,3.58,116560.0,23676.4279,1.385,12.0301,11.6959,4.3777,4.3061,1020045.15,165861.0,0.3548,1.7466,0.51,11.1,181,440.97,7194,951.71,15536,1129.65,18442,14.12,198,0.0,0,410.15,6700,1017.53,16611,1105.75,18042
20150305,6.17,6.28,6.13,6.25,6.15,0.1,1.63,89154.43,55379.185,728500.0,3.52,3.52,116560.0,23676.4279,1.4075,12.2257,11.886,4.4489,4.3761,1036631.25,165861.0,0.7649,3.7655,1.22,124.98,2000,1033.77,16620,2235.79,35997,2143.35,34538,738.83,11845,115.38,1855,916.53,14752,2011.04,32377,2494.94,40171
20150306,6.25,6.35,6.21,6.21,6.25,-0.04,-0.64,63253.91,39648.836,723837.6,3.54,3.54,116560.0,23676.4279,1.3985,12.1475,11.81,4.4204,4.3481,1029996.81,165861.0,0.5427,2.6716,0.96,81.68,1293,656.27,10480,1549.59,24728,1677.32,26754,-375.27,-6014,106.73,1705,522.45,8338,1579.98,25208,1755.7,28003
20150309,6.18,6.2,6.07,6.19,6.21,-0.02,-0.32,39585.42,24260.442,721506.4,3.55,3.55,116560.0,23676.4279,1.394,12.1084,11.7719,4.4062,4.3341,1026679.59,165861.0,0.3396,1.6719,0.61,0.0,0,331.35,5411,840.74,13708,1253.93,20466,-355.42,-5826,0.0,0,256.82,4191,996.21,16264,1172.99,19131
20150310,6.18,6.2,6.11,6.19,6.19,0.0,0.0,37888.04,23341.568,721506.4,3.55,3.55,116560.0,23676.4279,1.394,12.1084,11.7719,4.4062,4.3341,1026679.59,165861.0,0.3251,1.6002,0.63,149.74,2425,260.34,4220,920.86,14952,1003.18,16291,-90.42,-1490,0.0,0,307.09,4991,1017.35,16511,1009.7,16385
20150311,6.16,6.18,6.1,6.13,6.19,-0.06,-0.97,51575.76,31617.165,714512.8,3.59,3.59,116560.0,23676.4279,1.3805,11.991,11.6578,4.3634,4.2921,1016727.93,165861.0,0.4425,2.1784,0.95,119.83,1958,448.24,7317,1135.87,18528,1457.75,23773,-837.34,-13663,234.81,3837,1019.09,16633,894.74,14588,1013.05,16518
20150312,6.13,6.16,6.05,6.15,6.13,0.02,0.33,48808.93,29893.731,716844.0,3.58,3.58,116560.0,23676.4279,1.385,12.0301,11.6959,4.3777,4.3061,1020045.15,165861.0,0.4187,2.0615,0.87,298.76,4867,272.77,4446,1158.13,18910,1259.68,20586,-57.25,-977,102.77,1671,737.65,12067,1045.58,17067,1103.35,18004
20150313,6.13,6.21,6.13,6.19,6.15,0.04,0.65,48356.42,29889.842,721506.4,3.55,3.55,116560.0,23676.4279,1.394,12.1084,11.7719,4.4062,4.3341,1026679.59,165861.0,0.4149,2.0424,1.0,100.24,1620,574.61,9293,1200.29,19420,1075.51,17404,208.15,3338,76.16,1230,678.98,10986,1009.43,16330,1186.09,19190
20150316,6.24,6.38,6.2,6.33,6.19,0.14,2.26,108560.59,68495.507,737824.8,3.48,3.48,116560.0,23676.4279,1.4255,12.3822,12.0382,4.5058,4.4321,1049900.13,165861.0,0.9314,4.5852,2.4,406.87,6441,1123.97,17817,2750.12,43588,2568.56,40715,599.77,9469,151.87,2403,1136.91,18040,2552.67,40460,3008.07,47657
20150317,6.34,6.85,6.33,6.67,6.33,0.34,5.37,185988.88,121538.48,777455.2,3.3,3.3,116560.0,23676.4279,1.5021,13.0473,12.6848,4.7478,4.6701,1106292.87,165861.0,1.5956,7.8554,3.15,864.73,13112,2080.18,31785,3948.08,60529,5260.8,80562,974.57,15321,249.9,3697,1440.2,21932,4428.84,67845,6034.85,92515
20150318,6.65,7.05,6.51,6.93,6.67,0.26,3.9,281668.16,193075.673,807760.8,3.17,3.17,116560.0,23676.4279,1.5606,13.5559,13.1792,4.9329,4.8522,1149416.73,165861.0,2.4165,11.8966,3.18,2598.22,37619,4549.99,66372,5810.73,84842,6348.58,92835,2386.38,34614,1709.26,24695,3744.46,54737,6614.02,96530,7239.77,105706
20150319,6.88,6.88,6.71,6.77,6.93,-0.16,-2.31,180350.13,122242.058,789111.2,3.25,3.25,116560.0,23676.4279,1.5246,13.2429,12.8749,4.819,4.7402,1122878.97,165861.0,1.5473,7.6173,1.34,454.07,6690,2762.13,40790,4212.56,62144,4754.08,70117,-2561.27,-37858,116.38,1719,3305.99,48841,4520.58,66668,4239.89,62514
20150320,6.77,6.95,6.75,6.88,6.77,0.11,1.62,175378.7,120603.981,801932.8,3.2,3.2,116560.0,23676.4279,1.5494,13.4581,13.0841,4.8973,4.8172,1141123.68,165861.0,1.5046,7.4073,1.09,1651.72,24009,2697.14,39250,3702.47,53846,3977.23,57814,3.85,-93,1440.91,21004,2368.19,34484,3664.45,53269,4555.01,66162
20150323,6.89,6.97,6.86,6.93,6.88,0.05,0.73,125185.21,86363.177,807760.8,3.17,3.17,116560.0,23676.4279,1.5606,13.5559,13.1792,4.9329,4.8522,1149416.73,165861.0,1.074,5.2873,0.67,215.28,3115,1346.37,19512,3397.39,49238,3610.24,52350,-421.06,-6158,479.06,6950,1912.72,27715,2877.04,41704,3300.47,47847
20150324,6.92,6.93,6.68,6.91,6.93,-0.02,-0.29,153074.94,104507.032,805429.6,3.18,3.18,116560.0,23676.4279,1.5561,13.5168,13.1412,4.9187,4.8382,1146099.51,165861.0,1.3133,6.4653,0.81,690.48,10077,2602.55,38135,3106.0,45473,3999.25,58621,-558.32,-8472,523.73,7698,2439.15,35731,3534.82,51740,3900.58,57138
20150325,6.9,7.04,6.82,7.03,6.91,0.12,1.74,227667.44,158860.415,819416.8,3.13,3.13,116560.0,23676.4279,1.5832,13.7515,13.3694,5.0041,4.9222,1166002.83,165861.0,1.9532,9.6158,1.24,634.2,9037,3515.92,50345,5870.99,84173,5835.58,83686,3842.05,54742,2352.13,33525,2737.02,39260,5139.48,73741,5628.06,80714
20150326,7.01,7.01,6.86,6.92,7.03,-0.11,-1.56,104605.48,72448.332,806595.2,3.18,3.18,116560.0,23676.4279,1.5584,13.5363,13.1602,4.9258,4.8452,1147758.12,165861.0,0.8974,4.4181,0.61,291.45,4224,1708.55,24694,2388.04,34461,2784.83,40187,-1453.07,-21024,332.28,4813,1476.96,21329,2727.39,39373,2636.23,38052
20150327,6.87,6.91,6.77,6.89,6.92,-0.03,-0.43,92503.93,63314.237,803098.4,3.19,3.19,116560.0,23676.4279,1.5516,13.4776,13.1032,4.9044,4.8242,1142782.29,165861.0,0.7936,3.907,0.59,0.0,0,1805.03,26374,2187.33,31976,2338.97,34154,-1692.52,-24824,0.0,0,1324.21,19371,2586.22,37811,2420.9,35322
20150330,6.94,7.02,6.88,7.0,6.89,0.11,1.6,159228.83,110620.816,815920.0,3.14,3.14,116560.0,23676.4279,1.5273,13.4867,13.4867,4.9626,4.9626,1161027.0,165861.0,1.3661,6.7252,1.13,555.59,8000,1910.99,27510,3997.71,57563,4593.88,66100,203.09,2900,1163.88,16822,2336.11,33655,3598.14,51770,3960.03,56926
20150331,7.05,7.12,6.85,6.86,7.0,-0.14,-2.0,146235.91,102278.249,799601.6,3.21,3.21,116560.0,23676.4279,1.4967,13.217,13.217,4.8633,4.8633,1137806.46,165861.0,1.2546,6.1764,0.99,816.5,11624,1766.14,25273,3324.74,47495,4279.61,61264,-659.31,-9594,775.63,11074,2329.1,33349,3380.88,48333,3701.37,52899
20150401,6.9,7.08,6.9,7.03,6.86,0.17,2.48,135677.03,95154.134,819416.8,3.13,3.13,116560.0,23676.4279,1.5338,13.5445,13.5445,4.9838,4.9838,1166002.83,165861.0,1.164,5.7305,0.93,257.75,3656,1192.09,16997,3554.29,50692,4511.26,64332,-163.15,-2366,545.94,7763,1039.25,14830,3724.82,53137,4205.37,59948
20150402,7.03,7.12,6.97,7.11,7.03,0.08,1.14,153030.76,107944.186,828741.6,3.09,3.09,116560.0,23676.4279,1.5513,13.6987,13.6987,5.0405,5.0405,1179271.71,165861.0,1.3129,6.4634,1.2,291.91,4133,1871.98,26539,3960.38,56133,4636.5,65750,26.56,265,133.34,1894,2360.82,33456,3866.87,54833,4399.73,62372
20150403,7.11,7.5,7.04,7.42,7.11,0.31,4.36,269589.68,198162.942,864875.2,2.97,2.97,116560.0,23676.4279,1.6189,14.2959,14.2959,5.2603,5.2603,1230688.62,165861.0,2.3129,11.3864,1.96,1307.86,17696,5662.15,76926,6158.48,83876,6687.77,91092,3415.32,46228,458.45,6197,4320.07,58795,7395.86,100674,7641.89,103924
20150407,8.0,8.16,8.0,8.16,7.42,0.74,9.97,174059.81,141732.753,951129.6,2.7,2.7,116560.0,23676.4279,1.7804,15.7217,15.7217,5.7849,5.7849,1353425.76,165861.0,1.4933,7.3516,1.01,4068.08,49869,1652.86,20278,4403.95,54124,4048.35,49789,-2927.45,-35895,1196.12,14658,2187.81,26845,5702.83,70056,5086.49,62501
20150408,8.48,8.98,8.43,8.64,8.16,0.48,5.88,617319.73,535759.145,1007078.4,2.55,2.55,116560.0,23676.4279,1.8851,16.6465,16.6465,6.1252,6.1252,1433039.04,165861.0,5.2962,26.0732,3.51,2676.9,31072,6600.99,76043,18285.71,210674,25631.02,295163,-2392.62,-28128,4777.83,55408,11173.65,128547,17217.3,198362,20025.83,230635
20150409,8.6,8.6,7.89,8.23,8.64,-0.41,-4.75,290363.0,236954.401,959288.8,2.67,2.67,116560.0,23676.4279,1.7956,15.8566,15.8566,5.8346,5.8346,1365036.03,165861.0,2.4911,12.2638,1.08,568.65,7066,3503.96,42920,7524.99,92253,11918.72,145921,-1867.63,-23033,2056.69,25406,4215.09,51996,7229.29,88414,10015.25,122344
20150410,8.13,8.37,7.95,8.27,8.23,0.04,0.49,171571.65,141220.69,963951.2,2.66,2.66,116560.0,23676.4279,1.8044,15.9336,15.9336,5.8629,5.8629,1371670.47,165861.0,1.472,7.2465,0.57,353.09,4275,1657.28,20118,4967.09,60327,7125.46,86618,-1042.61,-12689,69.64,858,2078.14,25250,4940.33,59973,7014.8,85256
20150413,8.27,8.81,8.12,8.59,8.27,0.32,3.87,311844.26,268571.278,1001250.4,2.56,2.56,116560.0,23676.4279,1.8742,16.5502,16.5502,6.0898,6.0898,1424745.99,165861.0,2.6754,13.1711,1.02,579.02,6737,5077.64,58832,8774.43,101931,12122.26,140773,-1229.82,-14346,1918.27,22310,4056.93,47069,8557.81,99383,12020.35,139511
20150414,8.52,9.14,8.32,9.13,8.59,0.54,6.29,383236.22,342403.149,1064192.8,2.41,2.41,116560.0,23676.4279,1.992,17.5906,17.5906,6.4726,6.4726,1514310.93,165861.0,3.2879,16.1864,1.22,3697.9,41226,5396.22,60280,10455.49,117103,14327.45,160556,967.15,10573,1620.48,18074,6101.98,68273,11057.59,123835,15097.0,168983
20150415,9.13,9.97,9.13,9.32,9.13,0.19,2.08,419087.76,402391.955,1086339.2,2.36,2.36,116560.0,23676.4279,2.0335,17.9566,17.9566,6.6073,6.6073,1545824.52,165861.0,3.5955,17.7006,1.18,4199.82,43702,6100.12,63578,12271.44,127697,17591.81,183321,-4318.74,-44907,4959.58,51801,8187.42,85282,12113.04,126011,14903.16,155202
20150416,9.01,9.63,8.39,9.1,9.32,-0.22,-2.36,275269.99,247639.819,1060696.0,2.42,2.42,116560.0,23676.4279,1.9855,17.5328,17.5328,6.4513,6.4513,1509335.1,165861.0,2.3616,11.6263,0.87,1178.24,12865,3989.64,44321,7940.41,88379,11655.66,129706,-2471.68,-27869,1729.04,18972,4884.22,54389,7572.32,84253,10578.38,117656
20150417,9.1,9.23,8.9,9.01,9.1,-0.09,-0.99,227747.51,205275.791,1050205.6,2.44,2.44,116560.0,23676.4279,1.9658,17.3594,17.3594,6.3875,6.3875,1494407.61,165861.0,1.9539,9.6192,0.73,57.72,642,3094.13,34268,7006.48,77758,10369.21,115080,-2287.01,-25550,1360.7,15180,2558.81,28357,6699.96,74324,9908.08,109886
20150420,8.9,8.9,8.41,8.5,9.01,-0.51,-5.66,299164.47,256778.388,990760.0,2.59,2.59,116560.0,23676.4279,1.8545,16.3768,16.3768,6.026,6.026,1409818.5,165861.0,2.5666,12.6355,0.92,784.48,9210,3438.21,40068,8200.58,95511,13254.47,154376,-2858.83,-33424,1514.63,17654,5750.35,67031,7770.44,90529,10642.32,123951
20150421,8.4,8.65,8.32,8.65,8.5,0.15,1.76,150307.06,127590.043,1008244.0,2.54,2.54,116560.0,23676.4279,1.8873,16.6658,16.6658,6.1323,6.1323,1434697.65,165861.0,1.2895,6.3484,0.47,426.82,5047,2385.67,28080,4180.96,49223,5765.53,67957,-313.53,-3891,361.08,4255,2218.8,26147,4219.72,49717,5959.36,70188
20150422,8.66,8.88,8.66,8.88,8.65,0.23,2.66,190982.92,168209.832,1035052.8,2.48,2.48,116560.0,23676.4279,1.9375,17.1089,17.1089,6.2954,6.2954,1472845.68,165861.0,1.6385,8.0664,0.7,1002.22,11363,2807.1,31898,5828.53,66168,7183.07,81554,456.65,5100,141.4,1605,3020.21,34316,5774.01,65551,7885.3,89511
20150423,8.9,9.0,8.71,8.81,8.88,-0.07,-0.79,203452.29,180177.443,1026893.6,2.5,2.5,116560.0,23676.4279,1.9222,16.974,16.974,6.2457,6.2457,1461235.41,165861.0,1.7455,8.593,0.89,252.36,2848,3298.78,37266,6246.29,70531,8218.49,92787,-1579.69,-17936,820.0,9280,4055.53,45860,5937.23,67031,7203.17,81261
